symbol,code,name,sector[wstock : cn : daily]
SZ300064,300064,YJGS-豫金刚石,--
SZ300065,300065,HLX-海兰信,--
SZ300066,300066,SCGF-三川股份,--
SZ300067,300067,ANQ-安诺其,--
SZ300068,300068,NDDY-南都电源,--
SZ300069,300069,JLHD-金利华电,--
SZ300070,300070,BSY-碧水源,--
SZ300071,300071,HYJX-华谊嘉信,--
SZ300072,300072,SJHB-三聚环保,--
SZ300073,300073,DSKJ-当升科技,--
SZ300074,300074,HPGF-华平股份,--
SZ300075,300075,SZZT-数字政通,--
SZ300076,300076,GQYSX-GQY视讯,--
SZ300077,300077,GMJS-国民技术,--
SZ300078,300078,ZRSC-中瑞思创,--
SZ300079,300079,SMSX-数码视讯,--
SZ300080,300080,XDXC-新大新材,--
SZ300081,300081,HXYD-恒信移动,--
SZ300082,300082,AKGF-奥克股份,--
SZ300083,300083,JSJM-劲胜精密,--
SZ300084,300084,HMKJ-海默科技,--
SZ300085,300085,YZJ-银之杰,--
SZ300086,300086,KZYY-康芝药业,--
SZ300087,300087,ZYGK-荃银高科,--
SZ300088,300088,CXKJ-长信科技,--
SZ300089,300089,CCJT-长城集团,--
SZ300090,300090,SYGF-盛运股份,--
SZ300091,300091,JTL-金通灵,--
SZ300092,300092,KXJD-科新机电,--
SZ300093,300093,JGBL-金刚玻璃,--
SZ300094,300094,GLSC-国联水产,--
SZ300095,300095,HWGF-华伍股份,--
SZ300096,300096,YLZ-易联众,--
SZ300097,300097,ZYGF-智云股份,--
SZ300098,300098,GXX-高新兴,--
SZ300099,300099,YLK-尤洛卡,--
SZ300100,300100,SLGF-双林股份,--
SZ300101,300101,ZXKJ-振芯科技,--
SZ300102,300102,QZGD-乾照光电,--
SZ300103,300103,DGLJ-达刚路机,--
SZ300104,300104,LSW-乐视网,--
SZ300105,300105,LYJS-龙源技术,--
SZ300106,300106,XBMY-西部牧业,--
SZ300107,300107,JXGF-建新股份,--
SZ300108,300108,SLGF-双龙股份,--
SZ300109,300109,XKY-新开源,--
SZ300110,300110,HRYY-华仁药业,--
SZ300111,300111,XRK-向日葵,--
SZ300112,300112,WXZK-万讯自控,--
SZ300113,300113,SWKJ-顺网科技,--
SZ300114,300114,ZHDC-中航电测,--
SZ300115,300115,CYJM-长盈精密,--
SZ300116,300116,JRXF-坚瑞消防,--
SZ300117,300117,JYGF-嘉寓股份,--
SZ300118,300118,DFRS-东方日升,--
SZ300119,300119,RPSW-瑞普生物,--
SZ300120,300120,JWDC-经纬电材,--
SZ300121,300121,YGHT-阳谷华泰,--
SZ300122,300122,ZFSW-智飞生物,--
SZ300123,300123,TYN-太阳鸟,--
SZ300124,300124,HCJS-汇川技术,--
SZ300125,300125,YSD-易世达,--
SZ300126,300126,RQGF-锐奇股份,--
SZ300127,300127,YHCT-银河磁体,--
SZ300128,300128,JFXC-锦富新材,--
SZ300129,300129,TSFN-泰胜风能,--
SZ300130,300130,XGD-新国都,--
SZ300131,300131,YTZK-英唐智控,--
SZ300132,300132,QSGF-青松股份,--
SZ300133,300133,HCYS-华策影视,--
SZ300134,300134,DFKJ-大富科技,--
SZ300135,300135,BLLQ-宝利沥青,--
SZ300136,300136,XWTX-信维通信,--
SZ300137,300137,XHHB-先河环保,--
SZ300138,300138,CGSW-晨光生物,--
SZ300139,300139,FXXC-福星晓程,--
SZ300140,300140,QYZB-启源装备,--
SZ300141,300141,HSDQ-和顺电气,--
SZ300142,300142,WSSW-沃森生物,--
SZ300143,300143,XHSW-星河生物,--
SZ300144,300144,SCYY-宋城演艺,--
SZ300145,300145,NFBY-南方泵业,--
SZ300146,300146,TCBJ-汤臣倍健,--
SZ300147,300147,XXZY-香雪制药,--
SZ300148,300148,TZWH-天舟文化,--
SZ300149,300149,LZGK-量子高科,--
SZ300150,300150,SJRE-世纪瑞尔,--
SZ300151,300151,CHKJ-昌红科技,--
SZ300152,300152,RKKJ-燃控科技,--
SZ300153,300153,KTDY-科泰电源,--
SZ300154,300154,RLGF-瑞凌股份,--
SZ300155,300155,AJB-安居宝,--
SZ300156,300156,SWHB-神雾环保,--
SZ300157,300157,HTAP-恒泰艾普,--
SZ300158,300158,ZDZY-振东制药,--
SZ300159,300159,XYGF-新研股份,--
SZ300160,300160,XQGF-秀强股份,--
SZ300161,300161,HZSK-华中数控,--
SZ300162,300162,LMGD-雷曼光电,--
SZ300163,300163,XFXC-先锋新材,--
SZ300164,300164,TYSY-通源石油,--
SZ300165,300165,TRYQ-天瑞仪器,--
SZ300166,300166,DFGX-东方国信,--
SZ300167,300167,DWSX-迪威视讯,--
SZ300168,300168,WDXX-万达信息,--
SZ300169,300169,TZXC-天晟新材,--
SZ300170,300170,HDXX-汉得信息,--
SZ300171,300171,DFL-东富龙,--
SZ300172,300172,ZDHB-中电环保,--
SZ300173,300173,SDGF-松德股份,--
SZ300174,300174,YLGF-元力股份,--
SZ300175,300175,LYGF-朗源股份,--
SZ300176,300176,HTJM-鸿特精密,--
SZ300177,300177,ZHD-中海达,--
SZ300178,300178,TBGJ-腾邦国际,--
SZ300179,300179,SFD-四方达,--
SZ300180,300180,HFCX-华峰超纤,--
SZ300181,300181,ZLYY-佐力药业,--
SZ300182,300182,JCGF-捷成股份,--
SZ300183,300183,DRZB-东软载波,--
SZ300184,300184,LYXX-力源信息,--
SZ300185,300185,TYZG-通裕重工,--
SZ300186,300186,DHN-大华农,--
SZ300187,300187,YQHB-永清环保,--
SZ300188,300188,MYBK-美亚柏科,--
SZ300189,300189,SNDF-神农大丰,--
SZ300190,300190,WEL-维尔利,--
SZ300191,300191,QNHX-潜能恒信,--
SZ300192,300192,KSWD-科斯伍德,--
SZ300193,300193,JSKJ-佳士科技,--
SZ300194,300194,FAYY-福安药业,--
SZ300195,300195,CRGF-长荣股份,--
SZ300196,300196,CHGF-长海股份,--
SZ300197,300197,THST-铁汉生态,--
SZ300198,300198,NCGF-纳川股份,--
SZ300199,300199,HYYY-翰宇药业,--
SZ300200,300200,GMXC-高盟新材,--
SZ300201,300201,HLZ-海伦哲,--
SZ300202,300202,JLGF-聚龙股份,--
SZ300203,300203,JGKJ-聚光科技,--
SZ300204,300204,STS-舒泰神,--
SZ300205,300205,TYXX-天喻信息,--
SZ300206,300206,LBYQ-理邦仪器,--
SZ300207,300207,XWD-欣旺达,--
SZ300208,300208,HSDQ-恒顺电气,--
SZ300209,300209,TZXX-天泽信息,--
SZ300210,300210,SYGF-森远股份,--
SZ300211,300211,YTKJ-亿通科技,--
SZ300212,300212,YHL-易华录,--
SZ300213,300213,JXFH-佳讯飞鸿,--
SZ300214,300214,RKHX-日科化学,--
SZ300215,300215,DKY-电科院,--
SZ300216,300216,QSYJ-千山药机,--
SZ300217,300217,DFDR-东方电热,--
SZ300218,300218,ALGF-安利股份,--
SZ300219,300219,HLGD-鸿利光电,--
SZ300220,300220,JYJG-金运激光,--
SZ300221,300221,YZKJ-银禧科技,--
SZ300222,300222,KDZN-科大智能,--
SZ300223,300223,BJJZ-北京君正,--
SZ300224,300224,ZHCC-正海磁材,--
SZ300225,300225,JLT-金力泰,--
SZ300226,300226,SHGL-上海钢联,--
SZ300227,300227,GYD-光韵达,--
SZ300228,300228,FRTZ-富瑞特装,--
SZ300229,300229,TES-拓尔思,--
SZ300230,300230,YLDY-永利带业,--
SZ300231,300231,YXKJ-银信科技,--
SZ300232,300232,ZMKJ-洲明科技,--
SZ300233,300233,JCYY-金城医药,--
SZ300234,300234,KEXC-开尔新材,--
SZ300235,300235,FZKJ-方直科技,--
SZ300236,300236,SHXY-上海新阳,--
SZ300237,300237,MCKJ-美晨科技,--
SZ300238,300238,GZSW-冠昊生物,--
SZ300239,300239,DBSW-东宝生物,--
SZ300240,300240,FLD-飞力达,--
SZ300241,300241,RFGD-瑞丰光电,--
SZ300242,300242,MJKJ-明家科技,--
SZ300243,300243,RFGC-瑞丰高材,--
SZ300244,300244,DAZD-迪安诊断,--
SZ300245,300245,TZKJ-天玑科技,--
SZ300246,300246,BLT-宝莱特,--
SZ300247,300247,SLJ-桑乐金,--
SZ300248,300248,XKP-新开普,--
SZ300249,300249,YMK-依米康,--
SZ300250,300250,CLXX-初灵信息,--
SZ300251,300251,GXCM-光线传媒,--
SZ300252,300252,JXN-金信诺,--
SZ300253,300253,WNRJ-卫宁软件,--
SZ300254,300254,QYYY-仟源医药,--
SZ300255,300255,CSYY-常山药业,--
SZ300256,300256,XXKJ-星星科技,--
SZ300257,300257,KSGF-开山股份,--
SZ300258,300258,JDKJ-精锻科技,--
SZ300259,300259,XTKJ-新天科技,--
SZ300260,300260,XLYC-新莱应材,--
SZ300261,300261,YBHX-雅本化学,--
SZ300262,300262,BASW-巴安水务,--
SZ300263,300263,LHJN-隆华节能,--
SZ300264,300264,JCSX-佳创视讯,--
SZ300265,300265,TGXL-通光线缆,--
SZ300266,300266,XYGL-兴源过滤,--
SZ300267,300267,EKZY-尔康制药,--
SZ300268,300268,WFSK-万福生科,--
SZ300269,300269,LJGD-联建光电,--
SZ300270,300270,ZWDZ-中威电子,--
SZ300271,300271,HYRJ-华宇软件,--
SZ300272,300272,KNHB-开能环保,--
SZ300273,300273,HJGF-和佳股份,--
SZ300274,300274,YGDY-阳光电源,--
SZ300275,300275,MAS-梅安森,--
SZ300276,300276,SFZN-三丰智能,--
SZ300277,300277,HLX-海联讯,--
SZ300278,300278,HCD-华昌达,--
SZ300279,300279,HJKJ-和晶科技,--
SZ300280,300280,NTDY-南通锻压,--
SZ300281,300281,JMJJ-金明精机,--
SZ300282,300282,HGGF-汇冠股份,--
SZ300283,300283,WZHF-温州宏丰,--
SZ300284,300284,SJK-苏交科,--
SZ300285,300285,GCCL-国瓷材料,--
SZ300286,300286,AKR-安科瑞,--
SZ300287,300287,FLX-飞利信,--
SZ300288,300288,LMXX-朗玛信息,--
SZ300289,300289,LDM-利德曼,--
SZ300290,300290,RKKJ-荣科科技,--
SZ300291,300291,HLBN-华录百纳,--
SZ300292,300292,WTTX-吴通通讯,--
SZ300293,300293,LYZB-蓝英装备,--
SZ300294,300294,BYSW-博雅生物,--
SZ300295,300295,SLWW-三六五网,--
SZ300296,300296,LYD-利亚德,--
SZ300297,300297,LDGF-蓝盾股份,--
SZ300298,300298,SNSW-三诺生物,--
SZ300299,300299,FCTX-富春通信,--
SZ300300,300300,HDGF-汉鼎股份,--
SZ300301,300301,CFZM-长方照明,--
SZ300302,300302,TYKJ-同有科技,--
SZ300303,300303,JFGD-聚飞光电,--
SZ300304,300304,YYDQ-云意电气,--
SZ300305,300305,YXGF-裕兴股份,--
SZ300306,300306,YFGD-远方光电,--
SZ300307,300307,CXGF-慈星股份,--
SZ300308,300308,ZJZB-中际装备,--
SZ300309,300309,JAKJ-吉艾科技,--
SZ300310,300310,YTSJ-宜通世纪,--
SZ300311,300311,RZX-任子行,--
SZ300312,300312,BXJS-邦讯技术,--
SZ300313,300313,TSSW-天山生物,--
SZ300314,300314,DWYL-戴维医疗,--
SZ300315,300315,ZQKJ-掌趣科技,--
SZ300316,300316,JSJD-晶盛机电,--
SZ300317,300317,ZWGF-珈伟股份,--
SZ300318,300318,BZCX-博晖创新,--
SZ300319,300319,MJKJ-麦捷科技,--
SZ300320,300320,HDGF-海达股份,--
SZ300321,300321,TDGF-同大股份,--
SZ300322,300322,SBD-硕贝德,--
SZ300323,300323,HCGD-华灿光电,--
SZ300324,300324,XJXX-旋极信息,--
SZ300325,300325,DWXC-德威新材,--
SZ300326,300326,KLT-凯利泰,--
SZ300327,300327,ZYDZ-中颖电子,--
SZ300328,300328,YAKJ-宜安科技,--
SZ300329,300329,HLGQ-海伦钢琴,--
SZ300330,300330,HHJT-华虹计通,--
SZ300331,300331,SDWG-苏大维格,--
SZ300332,300332,THJN-天壕节能,--
SZ300333,300333,ZRKJ-兆日科技,--
SZ300334,300334,JMKJ-津膜科技,--
SZ300335,300335,DSGF-迪森股份,--
SZ300336,300336,XWH-新文化,--
SZ300337,300337,YBGF-银邦股份,--
SZ300338,300338,KYYQ-开元仪器,--
SZ300339,300339,RHRJ-润和软件,--
SZ300340,300340,KHGF-科恒股份,--
SZ300341,300341,MDDQ-麦迪电气,--
SZ300342,300342,TYJD-天银机电,--
SZ300343,300343,LCJN-联创节能,--
SZ300344,300344,TKBY-太空板业,--
SZ300345,300345,HYXC-红宇新材,--
SZ300346,300346,NDGD-南大光电,--
SZ300347,300347,TGYY-泰格医药,--
SZ300348,300348,CLKJ-长亮科技,--
SZ300349,300349,JKGF-金卡股份,--
SZ300350,300350,HPF-华鹏飞,--
SZ300351,300351,YGDQ-永贵电器,--
SZ300352,300352,BXY-北信源,--
SZ300353,300353,DTKJ-东土科技,--
SZ300354,300354,DHCS-东华测试,--
SZ300355,300355,MCKH-蒙草抗旱,--
SZ300356,300356,GYKJ-光一科技,--
SZ300357,300357,WWSW-我武生物,--
SZ300358,300358,CTKJ-楚天科技,--
SZ300359,300359,QTJY-全通教育,--
SZ300360,300360,JHKJ-炬华科技,--
SZ300362,300362,TBZZ-天保重装,--
SZ300363,300363,BTGF-博腾股份,--
SZ300365,300365,HHKJ-恒华科技,--
SZ300366,300366,CYXX-创意信息,--
SZ300367,300367,DFWL-东方网力,--
SZ300368,300368,HJGF-汇金股份,--
SZ300369,300369,LMKJ-绿盟科技,--
SZ300370,300370,AKKJ-安控科技,--
SZ300371,300371,HZGF-汇中股份,--
SZ300372,300372,XTDQ-欣泰电气,--
SZ300373,300373,YJKJ-扬杰科技,--
SZ300375,300375,PZGF-鹏翎股份,--
SZ300376,300376,YST-易事特,--
SZ300377,300377,YSS-赢时胜,--
SZ300378,300378,DJRJ-鼎捷软件,--
SZ300379,300379,DFT-东方通,--
SZ300380,300380,ASXX-安硕信息,--
SZ300381,300381,YDL-溢多利,--
SZ300382,300382,SLK-斯莱克,--
SZ300383,300383,GHXW-光环新网,--
SZ300384,300384,SLHP-三联虹普,--
SZ300385,300385,XLHJ-雪浪环境,--
SZ300386,300386,FTCX-飞天诚信,--
SZ300387,300387,FBGF-富邦股份,--
SZ300388,300388,GZHB-国祯环保,--
SZ300389,300389,ABS-艾比森,--
SZ300390,300390,THCJ-天华超净,--
SZ300391,300391,KYKJ-康跃科技,--
SZ300392,300392,TXGF-腾信股份,--
SZ300393,300393,ZLGF-中来股份,--
SZ300395,300395,FLH-菲利华,--
SZ300396,300396,DRYL-迪瑞医疗,--
SZ300397,300397,THFW-天和防务,--
SZ300398,300398,FKCL-飞凯材料,--
SZ300399,300399,JTL-京天利,--
SZ300400,300400,JTGF-劲拓股份,--
SZ300401,300401,HYSW-花园生物,--
SZ300402,300402,BSGF-宝色股份,--
SZ300403,300403,DEHY-地尔汉宇,--
SZ300405,300405,KLJH-科隆精化,--
SZ300406,300406,JQSW-九强生物,--
SZ300407,300407,KFDQ-凯发电气,--
SZ300408,300408,SHJT-三环集团,--
SZ300409,300409,DSJS-道氏技术,--
SZ300410,300410,ZYKJ-正业科技,--
SZ300411,300411,JDGF-金盾股份,--
SZ300412,300412,ZNKJ-迦南科技,--
