date,transaction,volume,amount,pe,market value,negotiable value,exchange rate
2003-05-19,105.6687,134776.5704,112.61229758,37.79,29514.4347520244,8569.7248490178,1.2836
2003-05-20,91.2487,113309.7072,91.69082115,37.292,29138.6132437635,8468.0729415315,1.0789
2003-05-21,75.4351,90870.316,75.94697437,37.232,29099.9546954082,8466.5558489792,0.8653
2003-05-22,79.5226,95939.0222,81.30460738,37.521,29303.8948014532,8516.0376116505,0.9135
2003-05-23,135.0605,182710.9355,153.18020496,37.894,29616.0350946711,8599.6341330906,1.7372
2003-05-26,118.3568,152536.1972,123.22333186,38.096,29783.0547251452,8654.0308828055,1.4528
2003-05-27,114.3036,141679.3707,119.43883604,38.044,29737.336749413,8660.0136007822,1.3494
2003-05-28,120.6969,151063.7739,123.2775476,37.624,29413.5990938419,8581.8395473358,1.4384
2003-05-29,129.2211,148143.1751,132.01451393,38.019,29748.7774016785,8691.3700324154,1.4093
2003-05-30,135.5381,161468.7582,143.61624603,38.204,29881.9724520747,8740.5101386837,1.536
2003-06-02,106.2012,116683.0329,104.35779816,38.234,29861.7495305654,8733.9350209418,1.1091
2003-06-03,101.6431,111030.1002,98.57029202,37.854,29630.7483349687,8669.2385811746,1.0525
2003-06-04,110.6408,142753.4322,113.58710261,38.172,29870.8420058041,8717.0713260675,1.3528
2003-06-05,93.4008,118498.7326,93.7202283,37.724,29531.8813492735,8623.3608116726,1.123
2003-06-06,91.5744,105200.4037,89.39566321,37.305,29189.0295852416,8521.0262405182,0.9969
2003-06-09,78.7088,98274.3762,76.75308826,37.138,29021.6386662198,8443.7961071096,0.93
2003-06-10,58.1608,67906.8794,57.63121188,37.33,29196.2987057845,8494.439658797,0.6419
2003-06-11,83.005,131175.4167,92.19856179,37.99,29724.8170385081,8642.2996476973,1.2395
2003-06-12,68.7933,82072.9659,67.3185073,37.889,29643.6152568278,8619.2099441468,0.7755
2003-06-13,75.846,97812.5815,77.73022472,37.997,29681.8325987856,8632.4113688595,0.9239
2003-06-16,69.673,80409.4063,67.85720363,37.788,29571.1800040839,8609.8193087777,0.7582
2003-06-17,61.3213,72133.4575,62.56299111,37.754,29559.4041710445,8596.3744100047,0.6793
2003-06-18,68.7807,87289.3167,69.60588641,37.659,29517.8269061792,8584.0108757517,0.8212
2003-06-19,80.5522,99374.1117,76.80199292,37.284,29215.2581555499,8499.0213157201,0.9326
2003-06-20,57.9627,66487.9476,54.97994821,37.054,29068.8782568645,8463.463750711,0.6229
2003-06-23,56.7381,73395.4356,57.83695953,36.637,28714.4085242878,8369.918600805,0.6875
2003-06-24,46.7609,63694.4882,51.43549617,36.659,28737.5999345108,8385.0687177477,0.5964
2003-06-25,49.0543,68223.2579,55.21081396,36.406,28549.4990755395,8337.2249349509,0.6381
2003-06-26,70.6711,93000.9856,78.19104599,36.736,28800.9326903169,8400.0646838069,0.8692
2003-06-27,62.8018,76870.6838,63.91161366,36.302,28478.1585502743,8304.1228403919,0.7173
2003-06-30,45.1082,57804.1964,47.0975525,36.038,28265.2090496587,8251.448339418,0.5394
2003-07-01,51.7617,66331.5755,54.31241062,36.011,28243.1925944075,8243.0775251796,0.6189
2003-07-02,55.0607,67491.7521,56.00177196,36.384,28528.1251186965,8309.6897959095,0.6297
2003-07-03,52.9033,65139.1558,58.84867259,36.428,28648.5886103279,8341.3593962826,0.6073
2003-07-04,53.2742,63129.8897,55.11205834,36.353,28568.9468058407,8318.9558838423,0.5882
2003-07-07,51.038,60063.4779,52.18392706,36.369,28592.37598161,8317.6272109952,0.5589
2003-07-08,53.5195,66466.8161,55.18777312,36.622,28812.7622173184,8388.5222347204,0.6175
2003-07-09,47.3502,54812.6085,46.68417802,36.408,28644.5198373148,8337.9421279476,0.5091
2003-07-10,98.1178,133292.1913,110.07500869,37.114,29173.6127755418,8472.707472679,1.2378
2003-07-11,75.153,87424.4353,78.79258327,37.002,29177.5208504664,8487.492031235,0.8106
2003-07-14,57.2859,61201.1239,55.30841381,36.802,28996.2632123289,8432.1263178783,0.5674
2003-07-15,64.8089,71129.0048,62.79063097,36.929,29111.5113650264,8460.6796802247,0.6587
2003-07-16,58.9259,70851.7658,60.59993758,37.02,29188.8384592478,8484.5546549202,0.6561
2003-07-17,101.7248,128735.4444,107.85932564,37.244,29334.0047092004,8505.7192566251,1.1915
2003-07-18,97.2414,113801.7432,95.07637279,36.511,28783.2609012847,8374.2819345958,1.0513
2003-07-21,87.7926,101091.835,81.70413558,36.243,28584.7017024749,8306.2369417811,0.9328
2003-07-22,70.5636,88509.0462,75.03321472,36.292,28630.0947141403,8332.1067316958,0.8167
2003-07-23,58.6594,68462.0936,57.82129198,36.386,28675.3994662523,8357.8014592544,0.6316
2003-07-24,56.7231,64942.7797,53.08249011,36.174,28545.0975831422,8313.6370989827,0.5986
2003-07-25,123.8306,144582.6371,91.6777418,35.73,28328.5904274799,8266.1100385741,1.3204
2003-07-28,54.9663,65227.4488,48.89320258,35.562,28185.847013219,8222.0740561696,0.5957
2003-07-29,46.0248,54978.1334,43.20293259,35.724,28321.3976917124,8262.7447424712,0.5021
2003-07-30,47.9169,65520.809,47.99666056,35.789,28366.5592647312,8266.6445653571,0.5983
2003-07-31,48.1425,55658.4883,44.21883089,35.715,28333.7326647631,8275.0943758211,0.5076
2003-08-01,59.4962,62980.8541,51.62564778,35.692,28354.977194306,8289.8682638991,0.574
2003-08-04,69.4588,74519.6973,61.53817171,36.113,28688.9502960107,8384.939576578,0.6792
2003-08-05,53.2178,56913.4055,46.65759245,36.111,28687.9253018274,8384.5721662478,0.5187
2003-08-06,51.4954,55086.4886,44.48954468,35.899,28533.1902243624,8347.9476443969,0.5021
2003-08-07,52.138,56721.6219,45.94459639,35.924,28560.996557316,8346.2402830444,0.5169
2003-08-08,67.7023,71300.7758,55.93953356,35.477,28317.9418054618,8277.5303733669,0.6481
2003-08-11,44.6357,45331.1713,36.38653754,35.553,28378.3860882687,8291.9482289869,0.4121
2003-08-12,38.9039,40751.5609,33.66786634,35.669,28472.1249213515,8321.4792212609,0.3704
2003-08-13,44.651,47224.9805,38.32808678,35.348,28213.1397879417,8237.7908690811,0.4293
2003-08-14,67.639,70645.0311,60.228369,35.104,28021.7207452532,8194.617207132,0.6415
2003-08-15,60.7497,66825.1059,55.01424369,34.961,27931.7341362459,8178.0499286701,0.6062
2003-08-18,43.5704,49958.6786,37.9483238,34.836,27833.2250636996,8137.4960275923,0.4532
2003-08-19,40.8807,46585.4771,37.40258096,34.948,27922.2664038039,8161.4243690873,0.4226
2003-08-20,47.0277,55637.0338,42.74520614,34.751,27767.2579873903,8119.2858502008,0.5047
2003-08-21,48.0276,57942.5282,44.59391164,34.72,27799.6964369832,8132.0728980254,0.5247
2003-08-22,47.4927,51189.5054,42.31810067,34.662,27772.9351483682,8127.8921900986,0.4633
2003-08-25,52.8705,56320.518,45.26771681,34.263,27450.4619123394,8024.6400282863,0.5098
2003-08-26,46.3889,49245.929,39.31834803,34.327,27509.0668020631,8043.925929634,0.4457
2003-08-27,42.9157,44466.1474,35.88760815,34.322,27511.9590321108,8036.9671411713,0.4025
2003-08-28,47.3896,47484.9488,40.64544875,34.102,27332.932373152,7982.5898445143,0.4296
2003-08-29,54.0542,57140.2236,46.51512159,34.271,27469.3976373982,8028.5532436317,0.5163
2003-09-01,77.5664,89897.496,75.21634486,34.942,28007.0595211921,8193.6365644977,0.8123
2003-09-02,84.5501,89815.9877,82.53647539,34.863,27943.2441473522,8182.9482512054,0.8116
2003-09-03,74.6489,73725.4317,64.36390511,34.891,27976.8271528826,8203.3332148732,0.6659
2003-09-04,70.1401,72938.7274,60.53828727,34.876,27968.621329566,8194.0259913178,0.6588
2003-09-05,77.3291,80932.4804,68.68727894,34.489,27673.332116309,8114.3034727839,0.7304
2003-09-08,56.2723,60560.4504,49.38644957,34.352,27568.9603400211,8086.6767998707,0.5464
2003-09-09,48.9871,62582.8415,49.10830023,34.203,27455.273030266,8056.8545226614,0.5646
2003-09-10,45.6644,50645.5335,42.21440608,34.282,27515.2629451833,8076.8420956342,0.4568
2003-09-11,40.1162,43721.8144,36.98296701,34.301,27530.4009625291,8072.6161558225,0.3943
2003-09-12,95.1327,100651.6631,77.23812494,33.894,27438.2559174063,8041.2468990744,0.8997
2003-09-15,63.1823,70866.5379,54.90225177,33.621,27228.0125161178,7971.5266742934,0.6326
2003-09-16,54.3251,66640.1755,51.66490998,33.817,27394.8556166234,8029.2181778757,0.5949
2003-09-17,49.2518,62186.0163,46.89274264,33.42,27077.6295567708,7938.8211878821,0.5551
2003-09-18,51.5534,58069.5367,44.6328194,33.428,27096.643554696,7947.292347909,0.5182
2003-09-19,49.5156,54984.1687,42.0640066,33.445,27113.8948059466,7956.2701901451,0.4905
2003-09-22,43.1909,48881.8696,38.98377918,33.198,26920.4340567958,7920.1522592737,0.4362
2003-09-23,47.4122,59718.3371,46.43057198,33.42,27098.8356824799,7975.9304456876,0.5324
2003-09-24,50.5134,59195.2127,45.75963839,33.517,27184.0069721728,8005.9496579226,0.5276
2003-09-25,43.9525,47809.6869,37.90629057,33.095,26834.2520069955,7899.1262685033,0.4261
2003-09-26,43.3894,45428.8851,36.56181295,32.971,26728.0333717885,7859.5887142846,0.4049
2003-09-29,42.6074,48824.0702,37.54180507,32.609,26422.8422747326,7762.6200577518,0.4352
2003-09-30,50.4573,60596.0697,45.14469154,32.899,26664.4304719241,7825.2000825686,0.5398
2003-10-08,37.6218,43272.0463,30.1561912,33.005,26756.0694474794,7849.478452703,0.3854
2003-10-09,39.4831,55691.5896,36.8724059,32.941,26711.8099005223,7845.6910883666,0.4948
2003-10-10,86.1551,126119.914,85.84679533,33.789,27399.7752872691,8044.6042081119,1.1199
2003-10-13,66.1059,84649.9479,61.12852822,33.68,27314.891269434,8014.6428064789,0.7516
2003-10-14,50.3768,63674.8953,45.39976675,33.4,27090.7278755636,7957.8640701112,0.5654
2003-10-15,53.0205,67101.7275,47.72950999,33.275,26991.1306950999,7925.9154680476,0.5957
2003-10-16,51.4836,58588.7492,44.63240874,32.863,26662.2335831974,7829.8662610513,0.5199
2003-10-17,42.361,52855.4722,38.93038824,32.983,26761.3807499729,7850.1594495251,0.469
2003-10-20,43.365,53572.2847,37.59461605,32.716,26540.9261797917,7778.4040252313,0.4754
2003-10-21,53.2645,70804.6147,47.87531285,32.845,26606.7772841224,7782.357059969,0.6278
2003-10-22,97.0531,150777.6969,103.7794829,33.659,27302.4760747585,7976.882114301,1.3337
2003-10-23,73.275,100676.1052,71.22411367,33.39,27081.5661651112,7906.14695052,0.8903
2003-10-24,68.2587,88020.2174,62.22542416,33.296,26991.4736892918,7869.3720322551,0.7782
2003-10-27,64.3863,79865.0699,57.8954893,33.013,26749.9060921113,7785.5216121676,0.706
2003-10-28,70.0072,101442.6336,67.8975476,33.014,26728.386433476,7751.568104941,0.8968
2003-10-29,103.1568,131590.7235,93.7846274,32.795,26681.3288873495,7693.5671676501,1.1602
2003-10-30,66.9956,87870.5893,59.85314885,32.399,26351.037989357,7606.1562804143,0.7747
2003-10-31,66.6229,99874.7758,65.98744655,32.475,26422.9711412135,7635.5556323443,0.8806
2003-11-03,67.2366,105379.292,67.5850983,32.863,26731.6698022771,7719.8983169492,0.929
2003-11-04,136.2694,238784.0016,157.40351617,33.483,27231.1955915088,7836.5342862374,2.105
2003-11-05,94.134,146049.8117,93.46963512,33.379,27126.4348906742,7776.5435154119,1.2875
2003-11-06,113.2907,165052.1695,107.78479931,32.724,26593.501230916,7612.6700835527,1.4536
2003-11-07,100.798,144842.4979,93.7041852,32.198,26170.4189023777,7509.1953514995,1.2756
2003-11-10,62.3071,83097.8982,55.48321466,32.324,26275.0397119509,7512.0240776011,0.7317
2003-11-11,61.104,90390.7917,59.06508379,32.403,26344.0373044109,7532.5879681982,0.7959
2003-11-12,65.8601,95148.8637,62.0065157,31.776,25837.6989761445,7402.8897177926,0.8378
2003-11-13,61.0902,83703.9085,54.56608533,31.809,25873.2991697225,7424.6945202225,0.737
2003-11-14,55.2898,75079.5358,49.40258695,32.088,26097.6599345217,7487.5881875021,0.6611
2003-11-17,48.0333,58614.9992,39.07009492,32.018,26014.9319847784,7466.9388323251,0.5161
2003-11-18,114.6372,147553.5844,93.85899847,31.989,26148.4642247127,7451.8386209084,1.2836
2003-11-19,81.2098,102080.0276,67.67137465,32.531,26591.5267747095,7581.6521213512,0.888
2003-11-20,154.015,203904.1424,132.79890928,33.439,27339.0141400911,7817.6475034552,1.7738
2003-11-21,149.9609,200883.4455,132.13181209,33.08,27042.1476469764,7716.2688022656,1.7471
2003-11-24,130.2968,184505.9076,123.367248,34.126,27888.7527241273,7952.4142647601,1.6034
2003-11-25,187.9031,252135.3299,175.02878792,34.216,27976.2944937824,7992.0997190169,2.1911
2003-11-26,129.998,165838.0619,114.68125152,34.302,28045.7025222536,8010.981762859,1.4412
2003-11-27,116.6698,149613.4873,102.17130292,33.754,27597.0432462012,7878.1490769643,1.2998
2003-11-28,93.6981,120049.0809,84.51705659,33.959,27758.3846303084,7922.8945005989,1.043
2003-12-01,121.4935,181341.6622,125.84203039,34.832,28463.2303866919,8098.2766958126,1.5755
2003-12-02,138.1866,194465.4133,133.36005095,34.89,28515.107149293,8105.023615602,1.6895
2003-12-03,143.0096,214565.5484,147.97767736,35.139,28717.6802472347,8142.7069765117,1.8624
2003-12-04,132.3169,182954.5302,133.68886968,35.335,28872.3578602655,8185.269914578,1.588
2003-12-05,110.8633,149467.5836,106.3374101,35.282,28849.7767940118,8191.6426907555,1.2974
2003-12-08,89.6828,132659.1282,91.8633078,34.925,28562.3931191637,8098.4488435497,1.1514
2003-12-09,78.8735,109022.7278,78.74664948,35.1,28695.6670548843,8123.9948166616,0.9463
2003-12-10,122.1945,199504.7873,142.27133362,35.745,29219.1313362649,8232.1783162583,1.7311
2003-12-11,127.2496,184923.7145,137.53307727,35.762,29231.0891124826,8230.5820212194,1.6042
2003-12-12,105.9692,147120.2095,108.09049651,35.778,29246.3698290143,8224.758579727,1.2763
2003-12-15,81.4856,110662.314,82.80370001,35.757,29237.7178036173,8228.5418214467,0.96
2003-12-16,111.0788,160814.6921,113.6539599,35.657,29168.311360828,8185.0711449236,1.3949
2003-12-17,116.9329,168469.0864,121.89970119,35.356,28922.8060528233,8120.0770780548,1.4613
2003-12-18,111.9028,139993.3132,104.24715509,35.468,28988.5615547622,8099.4235039441,1.2143
2003-12-19,172.3644,236480.8286,169.5831165,35.245,28769.4471779143,7963.2276330754,2.0512
2003-12-22,183.2045,265697.7719,198.06211092,36.418,29697.9643446751,8162.6105486856,2.3046
2003-12-23,161.1393,243958.176,174.59588266,36.606,29850.6735677425,8211.6395694528,2.1156
2003-12-24,143.1928,204737.8548,155.6622452,36.932,30122.0393281397,8285.8353575494,1.7752
2003-12-25,142.1339,205167.4343,151.61349343,36.907,30097.9027040335,8269.4964095671,1.7789
2003-12-26,112.4331,157373.8336,121.43883685,36.982,30107.959378965,8276.557541073,1.3626
2003-12-29,97.8337,140930.3331,104.60427003,36.514,29785.3369459193,8227.0112724993,1.2184
2003-12-30,101.4763,151765.7409,115.47472687,36.906,30096.532206894,8274.4830240943,1.3116
2003-12-31,104.0982,145623.8351,111.49813605,36.544,29804.9219673379,8201.1406398682,1.2585
2004-01-02,110.3519,166805.27,125.31961031,37.046,30206.0630998287,8261.9497820705,1.4416
2004-01-05,187.3531,285730.0617,214.6433483,38.342,31224.6326153392,8438.8255876106,2.4694
2004-01-06,211.3119,326982.2905,240.71373,38.498,31373.3045435356,8502.631076901,2.8196
2004-01-07,210.7714,305304.0827,230.81933933,38.806,31636.5549729119,8595.2879716791,2.6314
2004-01-08,208.8275,284405.9335,221.09284268,39.365,32093.4405688017,8761.7243916531,2.4513
2004-01-09,236.7748,320686.6886,250.29921845,38.628,31522.1783951319,8661.0798529391,2.764
2004-01-12,161.1003,229841.4115,185.16250786,39.554,32260.7011935483,8831.1619461863,1.981
2004-01-13,184.9036,259336.3293,205.96110973,39.384,32144.4074446923,8862.2621575088,2.2352
2004-01-14,153.2787,204998.7562,156.58247615,38.863,31740.5760308673,8782.6577996575,1.7669
2004-01-15,143.6341,187619.6607,145.40641985,38.725,31632.9097139858,8752.5970321149,1.616
2004-01-16,157.7532,205289.3384,161.90878965,39.098,31933.7541549644,8856.7171737689,1.7651
2004-01-29,139.2686,184793.0479,149.18171729,39.789,32500.6820941209,9067.1638003864,1.5889
2004-01-30,189.5438,240621.3018,190.61625544,38.813,31757.4383956084,8906.8946641351,2.0655
2004-02-02,215.8334,345883.0095,270.05597668,39.62,32419.2713232534,9100.4054041197,2.9691
2004-02-03,197.2336,265842.249,211.64115374,40.244,32926.3940703701,9210.3179078305,2.282
2004-02-04,237.473,325649.0161,266.11897411,41.123,33642.6401599061,9406.727768403,2.7954
2004-02-05,240.2796,326300.4972,263.37210816,41.291,33807.7300339325,9475.8220293054,2.8009
2004-02-06,245.5431,338959.5411,268.40607054,40.959,33523.5291336184,9386.1791857787,2.9096
2004-02-09,193.6232,261797.4346,213.66236545,41.54,34009.3853542297,9536.9730548234,2.2472
2004-02-10,208.59,274653.575,222.58809465,41.223,33757.8790730457,9490.44518585,2.3576
2004-02-11,202.607,265779.1759,209.43277467,40.871,33493.3723030677,9461.5241645619,2.2814
2004-02-12,203.7459,271223.5301,217.18092966,40.497,33215.3505974758,9447.7395629872,2.3282
2004-02-13,180.9307,226977.6283,185.80437128,40.403,33109.6860832472,9394.9605883506,1.9484
2004-02-16,171.5813,229911.0651,194.20663809,41.345,33874.023012206,9606.2368934326,1.9735
2004-02-17,225.3561,297542.0913,258.84237639,41.506,34012.7228903442,9675.8787806121,2.5541
2004-02-18,225.7057,292183.7545,254.88156805,41.829,34289.0550155489,9743.8205410117,2.5068
2004-02-19,218.6893,273387.8139,236.40127896,41.81,34290.9664203917,9749.3623061332,2.3449
2004-02-20,189.3661,234091.595,199.54141368,41.919,34376.5330781374,9774.7066769036,2.0079
2004-02-23,227.0506,285629.7537,238.85964535,40.912,33575.9525666968,9570.1386429534,2.4499
2004-02-24,215.8315,269993.8151,219.55399418,40.939,33588.7757958829,9524.0830554872,2.3158
2004-02-25,193.7468,245862.0585,202.21345452,40.066,32905.4111868361,9337.1143225945,2.1077
2004-02-26,179.8503,231116.843,182.67056616,40.295,33055.5560274427,9319.4677466912,1.9813
2004-02-27,147.4797,197134.0354,164.62362639,40.783,33458.4263291112,9441.3718760069,1.69
2004-03-01,153.0562,199901.7816,170.93334922,41.135,33751.9068691218,9534.9901877361,1.7135
2004-03-02,165.9586,205075.0397,173.87185256,41.05,33702.771262304,9540.6813733672,1.757
2004-03-03,154.2664,192399.7494,159.50583165,40.432,33207.7476259715,9389.3864934922,1.6462
2004-03-04,141.1471,178854.2946,147.06938122,40.613,33357.4511627429,9442.0153886292,1.5299
2004-03-05,135.9789,160755.6957,132.61255967,40.443,33229.8431978418,9398.7167809368,1.3741
2004-03-08,129.194,156391.8533,128.39133241,39.848,32730.9800238632,9212.0880855831,1.3368
2004-03-09,116.9024,162224.5738,126.79282772,39.851,32724.3438245213,9164.8587773396,1.3867
2004-03-10,126.0533,165545.7456,131.86223791,40.851,33572.0268241848,9395.1609222222,1.4117
2004-03-11,140.2349,185033.7834,156.92468661,41.175,33843.5084521581,9482.38356906,1.5779
2004-03-12,124.9923,159754.3989,135.84364985,41.254,33918.4631379911,9479.6499888116,1.3621
2004-03-15,172.2206,252001.7288,216.71367758,42.277,34748.5737456363,9681.2130555705,2.1486
2004-03-16,170.042,221762.5038,191.79496361,42.5,34946.1745558166,9738.5244389397,1.8893
2004-03-17,150.5312,190906.154,164.77156978,42.476,34937.2736743067,9752.3002814949,1.6264
2004-03-18,166.0735,209912.0567,176.6437523,41.793,34388.2262581165,9595.9350609565,1.7877
2004-03-19,133.0583,177212.5941,148.78384795,42.547,35001.2132114058,9739.2997795738,1.5092
2004-03-22,131.1252,175858.6843,149.74710077,42.736,35157.6864724398,9786.220222959,1.4977
2004-03-23,148.1607,184836.0531,158.77938081,42.364,34887.0972911209,9751.0805944873,1.5739
2004-03-24,145.0203,178215.5481,155.00502396,42.309,34840.9056611257,9728.4794098727,1.5168
2004-03-25,128.6254,161854.4142,138.17952288,42.249,34760.1879654968,9723.286874219,1.3772
2004-03-26,131.4264,163919.6266,145.93097295,42.182,34739.3033540516,9736.9653232358,1.3929
2004-03-29,130.2423,164308.8123,143.58914112,41.83,34456.4679095389,9662.6217901627,1.3959
2004-03-30,113.3466,137462.7883,123.0017821,41.937,34543.6000735776,9676.5897012863,1.1678
2004-03-31,132.4467,161440.4324,141.87231889,42.349,34899.360696396,9779.2861885578,1.3708
2004-04-01,148.1574,179681.4618,160.84637838,42.76,35241.6987089268,9873.4091649455,1.525
2004-04-02,167.9943,212854.0138,189.00257026,43.018,35421.670560525,9936.4168571382,1.8065
2004-04-05,194.0492,237612.0656,216.4550389,42.946,35438.1643533329,10006.4916553574,2.0108
2004-04-06,189.0036,230557.0577,207.84275542,43.196,35674.8368859178,10097.6264871733,1.9492
2004-04-07,185.2178,223726.7177,204.73708013,43.112,35624.043226392,10086.4450609128,1.8908
2004-04-08,182.4974,223688.4809,206.56152813,43.02,35449.6575818579,10049.3734817292,1.8894
2004-04-09,203.0783,244140.6047,221.70520197,41.958,34686.4344127685,9851.2720739676,2.0523
2004-04-12,149.38,184434.1911,163.1610534,41.829,34601.3405277636,9847.407984456,1.5497
2004-04-13,153.4141,191750.9128,168.18267903,41.642,34453.7000378403,9799.2358780878,1.6106
2004-04-14,160.6988,195274.141,168.34938135,41.208,34100.6617081187,9672.3482964037,1.6398
2004-04-15,124.1909,151386.8465,129.62215891,40.783,33730.2171384342,9552.552463917,1.2712
2004-04-16,141.905,175154.4387,144.67179283,41.209,34000.1758024553,9596.6872224016,1.4701
2004-04-19,107.1982,138590.6196,117.30562321,40.713,33551.3129632968,9465.7492798146,1.1608
2004-04-20,98.9477,128616.6474,110.79449273,40.545,33530.2786734718,9458.2331216768,1.0714
2004-04-21,109.8914,152472.3559,122.93836119,40.125,33204.2664628093,9400.5109478349,1.2686
2004-04-22,91.7213,125504.635,102.4189406,40.288,33329.0774404119,9443.5927612231,1.0442
2004-04-23,96.6882,122615.5224,98.02429154,39.747,32881.0645699321,9284.6761703669,1.0202
2004-04-26,84.1976,102125.6447,82.96342062,39.759,32834.7002811058,9247.281389635,0.8495
2004-04-27,102.3917,127392.1534,104.12613734,39.195,32422.4030645304,9144.2329383929,1.0582
2004-04-28,93.4848,125002.1536,101.6945496,39.082,32325.1222382202,9128.4398686792,1.038
2004-04-29,99.3394,134257.4422,109.90144354,38.416,31770.9910610791,8951.2588168213,1.1149
2004-04-30,87.6574,124183.8042,99.50046172,38.818,32078.5281441354,8986.2839819878,1.031
2004-05-10,62.7651,81809.1414,63.20908281,28.355,31356.7756453143,8779.9344504578,0.6787
2004-05-11,61.3631,77443.9805,61.1822448,28.514,31420.1090190874,8786.616356557,0.6417
2004-05-12,85.2432,109855.7181,86.83936914,29.161,32275.4693333077,9032.8072612306,0.9068
2004-05-13,72.7036,88656.6229,72.98789887,29.052,32124.5163888727,8988.5186442889,0.7312
2004-05-14,79.3191,94114.5465,73.40282201,28.409,31414.1220787385,8807.9719347406,0.7747
2004-05-17,65.5874,84013.3905,64.90719274,28.386,30899.8642104574,8701.2443486332,0.6915
2004-05-18,81.4413,120533.2048,97.7175565,28.674,31279.2043649481,8892.6146659313,0.983
2004-05-19,92.7138,124885.5447,95.88837589,28.729,31327.8804410263,8896.2638632272,1.0185
2004-05-20,72.0339,91500.0685,70.63731107,28.555,31113.7261239794,8827.4848445924,0.7462
2004-05-21,64.7707,84380.8659,63.57027239,28.734,31231.6822877474,8844.8799751618,0.6873
2004-05-24,60.2287,74603.4221,59.81192678,28.686,30682.6193899716,8784.1407650559,0.6053
2004-05-25,77.0753,91894.4848,70.48290558,27.993,30500.8585383881,8621.1951087889,0.7432
2004-05-26,59.3556,74065.6966,55.33020251,28.125,30657.7165788956,8652.4300276783,0.5984
2004-05-27,59.3556,122685.5206,92.68049514,28.719,31292.650746353,8822.1955995854,0.9913
2004-05-28,65.953,86477.4343,67.43176274,28.565,31134.1161420921,8780.8850562028,0.6978
2004-05-31,58.4688,73183.8137,55.86197146,28.713,31289.8812500456,8817.9033556623,0.5898
2004-06-01,105.47,129915.3179,110.3532608,29.138,31764.5081091727,8961.5640216612,1.0463
2004-06-02,120.543,136645.52,116.97217652,28.891,31562.782132279,8920.1929095906,1.0982
2004-06-03,101.5159,112977.7353,92.16851626,28.46,31075.5919490455,8773.6368638573,0.908
2004-06-04,86.62,104760.242,81.51322965,28.424,31033.2843372613,8758.1910763116,0.8416
2004-06-07,75.9664,91252.1786,70.66976039,27.978,30531.7776747818,8638.8265792104,0.7316
2004-06-08,80.2848,100482.4094,77.90357601,27.546,30101.5539840121,8545.1121210158,0.8047
2004-06-09,92.7099,113152.4028,87.56699954,27.114,29477.0012986645,8330.2809291134,0.9057
2004-06-10,81.5589,102549.0011,77.39197766,27.108,29559.8177134751,8324.2301374439,0.818
2004-06-11,80.675,103705.2526,77.72181828,27.217,29577.7374075469,8328.1484688822,0.8258
2004-06-14,81.5822,103713.1686,75.93384407,26.568,28972.7405740703,8128.6309346788,0.8224
2004-06-15,76.8466,99475.4577,72.2372631,27.945,29485.7290271116,8261.3221377459,0.7872
2004-06-16,80.7047,108708.0287,78.44605933,28.129,29770.2916527504,8319.4206595926,0.857
2004-06-17,73.4702,92211.0265,67.83634602,27.565,29191.6609634693,8160.7360423785,0.7261
2004-06-18,74.4104,99264.2968,73.43849399,27.209,28809.4314503863,8059.1421536999,0.7816
2004-06-21,62.9755,76072.2244,58.46250559,27.322,28921.0309499213,8117.8719137589,0.5985
2004-06-22,86.4903,106698.1902,83.16544972,27.649,29300.5798443235,8225.5388689387,0.8368
2004-06-23,69.5986,82936.806,65.05749062,27.457,29114.6245059042,8172.053098326,0.6499
2004-06-24,73.2308,91181.4025,69.3592626,27.222,28791.5358479885,8094.5502385299,0.7143
2004-06-25,78.1779,94428.2901,70.64110522,26.71,28321.5812158744,7947.4830625678,0.7372
2004-06-28,63.9823,79457.2559,56.21284297,26.408,27999.5434546486,7830.6059915789,0.6204
2004-06-29,74.851,102116.1881,68.47560938,26.774,28525.4751810452,7939.5083817311,0.7959
2004-06-30,57.5553,82008.2917,55.67715022,26.599,28351.7516960978,7872.6314881337,0.6385
2004-07-01,97.8251,138221.678,93.8931262,27.399,29176.0303478324,8110.0383460202,1.0759
2004-07-02,79.4486,106726.6309,72.59998538,27.388,29198.5366442372,8121.1704987804,0.8305
2004-07-05,52.5719,81433.8212,54.22659493,27.55,29376.8819009544,8180.2180357877,0.6304
2004-07-06,82.615,120817.9312,82.69708723,27.665,29493.8194341954,8223.2646591317,0.9347
2004-07-07,63.133,78246.2188,53.35863487,27.428,29240.4528133859,8139.755384511,0.605
2004-07-08,52.9019,69053.5064,46.46707892,27.459,29262.039511838,8153.8104099559,0.5339
2004-07-09,53.5662,71269.7835,49.03993923,27.285,29084.7963467272,8104.1025858709,0.5507
2004-07-12,65.0588,83818.9261,56.51494123,26.651,28366.4791276555,7887.8807969387,0.6475
2004-07-13,51.816,69948.0454,45.73022594,26.688,28447.9810941204,7915.8621593415,0.539
2004-07-14,74.4719,101207.8187,65.64523472,26.783,28533.0558472612,7902.0889785779,0.7787
2004-07-15,78.3491,123465.404,83.7932404,27.129,28895.1207374065,7973.1164826919,0.9488
2004-07-16,137.9465,220026.4522,145.21785999,27.781,29611.0019993986,8217.6198055416,1.6838
2004-07-19,92.2657,128841.8095,89.18160473,27.808,29637.5179792029,8229.0844634883,0.9856
2004-07-20,84.2085,121199.4216,82.67580364,27.632,29456.1068783552,8181.2835936221,0.9266
