序号,代码,名称,最新价,涨跌幅,研报数,买入,增持,中性,减持,卖出,2015收益,2016收益,2016PE,2017收益,2017PE,2018收益,2018PE,预留1
2,000409,山东地矿,-,-,1,0,1,0,0,0,0.21,0.40,25.48,0.47,21.68,--,--,0.000,0.000,201608
2,000410,沈阳机床,15.56,-2.02%,1,1,0,0,0,0,-0.83,-0.13,-119.40,-0.09,-168.94,--,--,0.000,0.000,201608
2,000411,英特集团,21.49,0.28%,0,0,0,0,0,0,0.33,--,--,--,--,--,--,0.000,0.000,201608
2,000412,ST五环,-,-,-,-,-,-,-,-,-0.12,--,--,--,--,--,--,-,-,201608
2,000413,东旭光电,13.95,-6.25%,5,3,2,0,0,0,0.35,0.40,37.77,0.48,31.12,0.59,25.59,0.000,0.000,201608
2,000415,渤海金控,7.60,-3.06%,17,11,6,0,0,0,0.21,0.45,19.46,0.56,15.18,0.64,13.27,0.000,0.000,201608
2,000416,民生控股,8.64,-4.42%,0,0,0,0,0,0,0.04,--,--,--,--,--,--,0.000,0.000,201608
2,000417,合肥百货,8.83,-2.21%,9,5,4,0,0,0,0.34,0.36,24.88,0.40,22.74,0.44,20.62,0.000,0.000,201608
2,000418,小天鹅A,36.38,-0.33%,39,22,17,0,0,0,1.45,1.83,19.93,2.21,16.58,2.61,14.14,0.000,0.000,201608
2,000419,通程控股,8.01,-4.53%,3,0,3,0,0,0,0.19,0.22,38.79,0.26,32.36,0.30,28.31,0.000,0.000,201608
2,000420,吉林化纤,7.12,1.28%,0,0,0,0,0,0,0.01,--,--,--,--,--,--,0.000,0.000,201608
2,000421,南京公用,10.05,1.31%,9,7,2,0,0,0,0.40,0.46,21.54,0.51,19.64,0.56,17.95,0.000,0.000,201608
2,000422,湖北宜化,6.51,-0.31%,1,0,0,0,0,0,0.04,0.05,130.60,0.11,59.36,0.16,40.81,0.000,0.000,201608
2,000423,东阿阿胶,58.19,0.33%,40,21,14,5,0,0,2.48,2.86,20.28,3.34,17.41,3.91,14.88,0.000,0.000,201608
2,000425,徐工机械,3.23,-0.62%,3,1,2,0,0,0,0.01,0.10,33.40,0.14,23.21,0.18,18.11,0.000,0.000,201608
2,000426,兴业矿业,10.00,-2.15%,14,7,6,0,0,0,-0.02,0.03,193.80,0.18,130.17,0.23,79.24,0.000,0.000,201608
2,000428,华天酒店,7.23,-1.63%,2,0,2,0,0,0,0.01,0.07,105.00,0.08,91.88,--,--,0.000,0.000,201608
2,000429,粤高速A,7.14,-0.56%,8,7,1,0,0,0,0.22,0.44,16.42,0.48,14.94,0.51,14.22,0.000,0.000,201608
2,000430,张家界,12.14,-0.08%,27,11,16,0,0,0,0.36,0.40,31.25,0.47,26.66,0.54,23.24,0.000,0.000,201608
2,000488,晨鸣纸业,9.06,-1.20%,40,28,12,0,0,0,0.53,0.80,11.74,1.00,9.35,1.19,8.00,0.000,0.000,201608
2,000498,山东路桥,7.14,-2.59%,23,11,12,0,0,0,0.34,0.39,19.48,0.46,16.45,0.54,14.14,0.000,0.000,201608
2,000501,鄂武商A,19.43,-3.04%,26,18,8,0,0,0,1.35,1.58,12.77,1.78,11.30,1.97,10.22,0.000,0.000,201608
2,000502,绿景控股,20.22,-2.27%,2,2,0,0,0,0,-0.13,0.03,646.56,0.09,222.47,0.13,154.40,0.000,0.000,201608
2,000503,海虹控股,47.50,-2.84%,0,0,0,0,0,0,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2015
2,000504,*ST生物,-,-,0,0,0,0,0,0,-0.07,--,--,--,--,--,--,0.000,0.000,201608
2,000505,*ST珠江,-,-,0,0,0,0,0,0,-0.25,--,--,--,--,--,--,0.000,0.000,201608
2,000506,中润资源,7.86,-2.72%,0,0,0,0,0,0,0.02,--,--,--,--,--,--,0.000,0.000,201608
2,000507,珠海港,6.00,-3.07%,2,0,2,0,0,0,0.10,0.15,44.00,0.19,34.70,0.26,23.81,0.000,0.000,201608
2,000508,琼民源A,-,-,-,-,-,-,-,-,0.87,--,--,--,--,--,--,-,-,201608
2,000509,华塑控股,6.28,3.63%,0,0,0,0,0,0,0.02,--,--,--,--,--,--,0.000,0.000,201608
2,000510,金路集团,7.67,-2.29%,0,0,0,0,0,0,0.02,--,--,--,--,--,--,0.000,0.000,201608
2,000511,*ST烯碳,-,-,0,0,0,0,0,0,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2015
2,000513,丽珠集团,49.91,0.12%,26,17,9,0,0,0,1.57,1.91,26.14,2.37,21.03,2.84,17.64,0.000,0.000,201608
2,000514,渝开发,8.13,-2.87%,2,2,0,0,0,0,0.01,0.26,32.19,0.30,27.90,0.33,25.36,0.000,0.000,201608
2,000515,攀渝钛业,-,-,-,-,-,-,-,-,-0.54,--,--,--,--,--,--,-,-,201608
2,000516,国际医学,6.92,-0.43%,4,2,2,0,0,0,0.12,0.26,35.06,0.30,29.82,0.29,31.71,0.000,0.000,201608
2,000517,荣安地产,4.75,-2.66%,0,0,0,0,0,0,0.03,--,--,--,--,--,--,0.000,0.000,201608
2,000518,四环生物,6.74,3.85%,0,0,0,0,0,0,-0.07,--,--,--,--,--,--,0.000,0.000,201608
2,000519,江南红箭,13.66,-3.19%,4,4,0,0,0,0,0.24,0.21,67.02,0.25,56.44,0.27,51.79,0.000,0.000,201608
2,000520,长航凤凰,7.88,-1.50%,0,0,0,0,0,0,0.12,--,--,--,--,--,--,0.000,0.000,201608
2,000521,美菱电器,6.64,-2.50%,10,2,7,1,0,0,0.03,0.27,27.73,0.32,25.12,0.37,21.83,0.000,0.000,201608
2,000522,白云山A,-,-,-,-,-,-,-,-,0.74,--,--,--,--,--,--,-,-,201608
2,000523,广州浪奇,11.71,-2.82%,2,2,0,0,0,0,0.06,0.29,52.00,0.38,39.85,0.28,43.04,0.000,0.000,201608
2,000524,岭南控股,-,-,11,2,9,0,0,0,0.15,0.18,73.68,0.21,65.24,0.24,56.61,0.000,0.000,201608
2,000525,红太阳,14.95,2.68%,2,0,0,2,0,0,0.31,0.36,40.27,0.47,31.45,0.70,22.20,0.000,0.000,201608
2,000526,紫光学大,46.45,-0.60%,4,3,1,0,0,0,-0.141,0.320,145.156,0.313,148.260,0.430,108.023,0.000,0.000,2015
2,000527,美的电器,-,-,-,-,-,-,-,-,1.03,--,--,--,--,--,--,-,-,201608
2,000528,柳工,7.04,-1.26%,2,0,1,1,0,0,0.02,0.05,169.76,0.07,110.35,0.09,79.22,0.000,0.000,201608
2,000529,广弘控股,9.61,-3.71%,0,0,0,0,0,0,0.13,--,--,--,--,--,--,0.000,0.000,201608
2,000530,大冷股份,10.49,-0.47%,14,13,0,0,0,0,0.22,0.44,24.24,0.56,19.44,0.65,16.75,0.000,0.000,201608
2,000531,穗恒运A,11.73,-1.10%,4,1,2,0,0,0,0.66,0.94,12.65,1.08,11.01,1.23,9.66,0.000,0.000,201608
2,000532,力合股份,16.51,-3.17%,2,1,1,0,0,0,0.11,0.12,155.62,0.14,127.65,0.17,111.64,0.000,0.000,201608
2,000533,万家乐,11.30,-1.48%,0,0,0,0,0,0,0.18,--,--,--,--,--,--,0.000,0.000,201608
2,000534,万泽股份,-,-,7,3,4,0,0,0,0.09,0.17,127.93,0.23,76.41,0.50,35.81,0.000,0.000,201608
2,000535,*ST猴王,-,-,-,-,-,-,-,-,-0.35,--,--,--,--,--,--,-,-,201608
2,000536,华映科技,14.92,-1.13%,3,2,1,0,0,0,0.20,0.43,40.60,0.50,34.76,0.79,20.63,0.000,0.000,201608
2,000537,广宇发展,8.95,-0.22%,0,0,0,0,0,0,0.28,--,--,--,--,--,--,0.000,0.000,201608
2,000538,云南白药,-,-,11,3,8,0,0,0,2.66,2.98,23.21,3.39,20.48,3.83,18.14,0.000,0.000,201608
2,000539,粤电力A,5.31,-1.12%,2,1,1,0,0,0,0.62,0.48,11.39,0.51,10.56,0.50,10.78,0.000,0.000,201608
2,000540,中天城投,7.06,-1.26%,3,2,1,0,0,0,0.56,0.73,9.75,0.99,7.22,1.35,5.31,0.000,0.000,201608
2,000541,佛山照明,11.33,-0.53%,1,0,1,0,0,0,0.04,0.28,40.68,0.34,33.50,0.43,26.49,0.000,0.000,201608
2,000542,TCL通讯,-,-,-,-,-,-,-,-,1.47,--,--,--,--,--,--,-,-,201608
2,000543,皖能电力,8.13,-4.35%,3,1,2,0,0,0,0.65,0.59,14.59,0.67,12.81,0.72,11.88,0.000,0.000,201608
2,000544,中原环保,16.45,1.17%,1,0,1,0,0,0,0.38,0.43,37.81,0.51,31.88,0.62,26.23,0.000,0.000,201608
2,000545,金浦钛业,6.44,-1.38%,0,0,0,0,0,0,0.13,--,--,--,--,--,--,0.000,0.000,201608
2,000546,金圆股份,10.97,-2.75%,6,5,1,0,0,0,0.44,0.54,21.19,0.63,18.15,0.71,16.08,0.000,0.000,201608
2,000547,航天发展,-,-,2,2,0,0,0,0,0.15,0.30,53.94,0.38,42.67,0.45,36.55,0.000,0.000,201608
2,000548,湖南投资,8.05,-1.23%,0,0,0,0,0,0,0.04,--,--,--,--,--,--,0.000,0.000,201608
2,000549,S湘火炬,-,-,-,-,-,-,-,-,0.30,--,--,--,--,--,--,-,-,201608
2,000550,江铃汽车,26.15,-2.43%,14,10,1,3,0,0,2.57,2.89,9.48,3.71,7.35,4.12,6.69,0.000,0.000,201608
2,000551,创元科技,9.92,-1.39%,0,0,0,0,0,0,0.06,--,--,--,--,--,--,0.000,0.000,201608
2,000552,靖远煤电,3.85,-0.77%,4,2,2,0,0,0,0.08,0.23,16.98,0.28,14.39,0.30,13.17,0.000,0.000,201608
2,000553,沙隆达A,-,-,0,0,0,0,0,0,0.24,--,--,--,--,--,--,0.000,0.000,201608
